
 PRINT U    NODAL SOLUTION PER NODE
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=    10                                             
   TIME=    1.0000      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
       1  0.38359      -1.6453     -0.51997       1.7676     
       2 -0.31751      -1.9421     -0.68474       2.0836     
       3  0.19771       0.0000      0.85179E-001 0.21528     
       4  0.21290     -0.21741     -0.96805E-001 0.31932     
       5 -0.14278     -0.44734      0.25150      0.53268     
       6 -0.22577E-001 -2.6555      0.63828       2.7313     
       7 -0.16325       0.0000      0.36079      0.39601     
       8 -0.50873     -0.92246      0.32422       1.1022     
       9 -0.52630     -0.94259      0.33312       1.1298     
      10  0.37204E-001 -1.7831      0.83357       1.9687     
      11 -0.58968      -1.1969      0.61135       1.4677     
      12  0.56544     -0.72481      0.54034       1.0663     
      13 -0.54619      -1.1849      0.76984       1.5149     
      14 -0.51312      -1.1989      0.82102       1.5410     
      15 -0.47960      -1.1857      0.85094       1.5363     
      16 -0.51891      -1.2257      0.83227       1.5698     
      17 -0.49719      -1.2222      0.85140       1.5703     
      18 -0.45818      -1.2236      0.89140       1.5817     
      19 -0.46137      -1.2663      0.91318       1.6279     
      20 -0.43923      -1.2654      0.93103       1.6312     
      21 -0.41836      -1.2860      0.95936       1.6581     
      22 -0.36483      -1.3133       1.0101       1.6965     
      23 -0.16100       0.0000      0.36506      0.39898     
      24 -0.21321       0.0000      0.36360      0.42150     
      25 -0.23022       0.0000      0.40733      0.46789     
      26 -0.30123     -0.15124      0.37443      0.50380     
      27 -0.35836     -0.37695      0.34451      0.62386     
      28 -0.37008     -0.43602      0.29710      0.64447     
      29 -0.35673     -0.43363      0.27154      0.62372     
      30 -0.36551     -0.47572      0.20978      0.63554     
      31 -0.39325     -0.52965      0.15164      0.67688     
      32 -0.42190     -0.58794      0.10694      0.73151     
      33 -0.45170     -0.63362      0.91388E-001 0.78349     
      34 -0.48888     -0.69560      0.10207      0.85632     
      35 -0.49537     -0.70887      0.85845E-001 0.86905     
      36 -0.49273     -0.70748      0.71402E-001 0.86511     
      37 -0.52390     -0.76136      0.87669E-001 0.92835     
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=    10                                             
   TIME=    1.0000      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
      38 -0.55572     -0.81546      0.10371      0.99225     
      39 -0.58065     -0.86159      0.12719       1.0467     
      40 -0.60783     -0.91215      0.17431       1.1099     
      41 -0.62708     -0.95940      0.22391       1.1678     
      42 -0.60709     -0.95220      0.23565       1.1536     
      43 -0.58013     -0.91798      0.21075       1.1062     
      44 -0.56425     -0.92344      0.24487       1.1095     
      45 -0.55444     -0.95585      0.31116       1.1480     
      46 -0.53860     -0.90442      0.25858       1.0839     
      47 -0.55593     -0.90138      0.21718       1.0811     
      48 -0.55571     -0.86469      0.15239       1.0391     
      49 -0.52801     -0.80663      0.97591E-001 0.96900     
      50 -0.48483     -0.72276      0.44908E-001 0.87147     
      51 -0.42234     -0.61285     -0.10715E-001 0.74436     
      52 -0.35287     -0.49483     -0.49736E-001 0.60980     
      53 -0.33124     -0.44686     -0.71922E-001 0.56087     
      54 -0.24724     -0.30106     -0.89818E-001 0.39979     
      55 -0.14171     -0.14296     -0.82621E-001 0.21759     
      56 -0.13933     -0.14668     -0.65996E-001 0.21280     
      57 -0.93764E-001-0.85925E-001-0.66384E-001 0.14346     
      58   0.0000       0.0000       0.0000       0.0000     
      59 -0.10692     -0.13896     -0.34762E-001 0.17875     
      60 -0.15087     -0.17055     -0.53322E-001 0.23386     
      61 -0.19549     -0.20632     -0.29772E-001 0.28578     
      62 -0.18314     -0.14592      0.77098E-003 0.23417     
      63 -0.16881     -0.11763      0.26531E-001 0.20745     
      64 -0.14423     -0.83595E-001 0.85368E-001 0.18729     
      65 -0.13590     -0.61227E-001 0.81336E-001 0.16981     
      66 -0.10909     -0.34122E-001 0.63877E-001 0.13094     
      67 -0.96509E-001  0.0000      0.10758      0.14453     
      68 -0.85928E-001  0.0000      0.14660      0.16993     
      69 -0.11387       0.0000      0.17300      0.20711     
      70 -0.10186       0.0000      0.21292      0.23603     
      71 -0.11685       0.0000      0.20724      0.23791     
      72 -0.10334       0.0000      0.20529      0.22984     
      73 -0.87799E-001  0.0000      0.19613      0.21488     
      74 -0.43953E-001  0.0000      0.21543      0.21987     
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=    10                                             
   TIME=    1.0000      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
      75 -0.57062E-001  0.0000      0.21961      0.22690     
      76 -0.10097       0.0000      0.20324      0.22694     
      77 -0.11259       0.0000      0.16126      0.19667     
      78 -0.98201E-001  0.0000      0.15287      0.18169     
      79 -0.10457     -0.44139      0.67937E-001 0.45867     
      80 -0.12573     -0.69688      0.20587E-001 0.70843     
      81 -0.12132     -0.86598     -0.17502E-001 0.87461     
      82 -0.15773     -0.98402     -0.52439E-001 0.99796     
      83 -0.19769      -1.0719     -0.82989E-001  1.0931     
      84 -0.24423      -1.1350     -0.10909       1.1661     
      85 -0.26018      -1.2261     -0.15051       1.2624     
      86 -0.27953      -1.3339     -0.19728       1.3771     
      87 -0.31195      -1.4324     -0.23455       1.4846     
      88 -0.31571      -1.4790     -0.25865       1.5343     
      89 -0.35529      -1.5132     -0.27170       1.5779     
      90 -0.34168      -1.5596     -0.30353       1.6252     
      91 -0.31867      -1.5383     -0.29862       1.5991     
      92 -0.34501      -1.6199     -0.35304       1.6934     
      93 -0.36498      -1.6882     -0.41209       1.7757     
      94 -0.37702      -1.7348     -0.44815       1.8309     
      95 -0.36212      -1.8259     -0.54574       1.9398     
      96  0.24302       0.0000      0.99602E-001 0.26264     
      97  0.27223       0.0000      0.97533E-001 0.28917     
      98  0.29035       0.0000      0.12716      0.31697     
      99  0.30528       0.0000      0.17308      0.35094     
     100  0.31346       0.0000      0.21323      0.37911     
     101  0.34538       0.0000      0.20623      0.40226     
     102  0.30380       0.0000      0.27930      0.41267     
     103  0.29089       0.0000      0.32473      0.43596     
     104  0.27733       0.0000      0.36832      0.46105     
     105  0.25267       0.0000      0.36797      0.44637     
     106  0.19771       0.0000      0.40562      0.45124     
     107  0.15556       0.0000      0.43409      0.46112     
     108  0.13630       0.0000      0.44042      0.46103     
     109  0.10398       0.0000      0.44978      0.46164     
     110  0.80457E-001  0.0000      0.45760      0.46462     
     111  0.55546E-001  0.0000      0.45671      0.46008     
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=    10                                             
   TIME=    1.0000      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     112  0.34993E-001  0.0000      0.45137      0.45272     
     113  0.17347E-001  0.0000      0.43996      0.44030     
     114  0.17857E-002  0.0000      0.43405      0.43405     
     115  0.84342E-002  0.0000      0.43524      0.43532     
     116  0.56503E-002  0.0000      0.43149      0.43153     
     117  0.13641E-001  0.0000      0.43286      0.43307     
     118  0.91747E-002  0.0000      0.42552      0.42562     
     119  0.34062E-002  0.0000      0.42320      0.42321     
     120 -0.81520E-002  0.0000      0.41689      0.41697     
     121 -0.32090E-001  0.0000      0.40336      0.40464     
     122 -0.59347E-001  0.0000      0.39151      0.39599     
     123 -0.75692E-001  0.0000      0.37056      0.37821     
     124 -0.10798       0.0000      0.34557      0.36205     
     125  0.38076      -1.6122     -0.46991       1.7219     
     126  0.35596      -1.5799     -0.43445       1.6768     
     127  0.30769      -1.5448     -0.40795       1.6271     
     128  0.32660      -1.5372     -0.39911       1.6214     
     129  0.36319      -1.5552     -0.41265       1.6495     
     130  0.36652      -1.5066     -0.37922       1.5962     
