
 PRINT U    NODAL SOLUTION PER NODE
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=    10                                             
   TIME=    1.0000      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
       1   2.4550      -10.530      -3.3278       11.313     
       2  -2.0321      -12.429      -4.3823       13.335     
       3   1.2654       0.0000      0.54514       1.3778     
       4   1.3625      -1.3914     -0.61955       2.0436     
       5 -0.91381      -2.8630       1.6096       3.4092     
       6 -0.14449      -16.996       4.0850       17.480     
       7  -1.0448       0.0000       2.3091       2.5344     
       8  -3.2559      -5.9037       2.0750       7.0541     
       9  -3.3683      -6.0326       2.1320       7.2307     
      10  0.23810      -11.412       5.3349       12.600     
      11  -3.7740      -7.6601       3.9127       9.3930     
      12   3.6188      -4.6388       3.4582       6.8245     
      13  -3.4956      -7.5832       4.9270       9.6953     
      14  -3.2840      -7.6728       5.2545       9.8624     
      15  -3.0694      -7.5887       5.4460       9.8320     
      16  -3.3210      -7.8445       5.3265       10.047     
      17  -3.1820      -7.8219       5.4490       10.050     
      18  -2.9324      -7.8308       5.7050       10.123     
      19  -2.9528      -8.1041       5.8444       10.419     
      20  -2.8110      -8.0984       5.9586       10.440     
      21  -2.6775      -8.2306       6.1399       10.612     
      22  -2.3349      -8.4050       6.4645       10.858     
      23  -1.0304       0.0000       2.3364       2.5535     
      24  -1.3645       0.0000       2.3271       2.6976     
      25  -1.4734       0.0000       2.6069       2.9945     
      26  -1.9279     -0.96793       2.3963       3.2243     
      27  -2.2935      -2.4125       2.2049       3.9927     
      28  -2.3685      -2.7906       1.9014       4.1246     
      29  -2.2831      -2.7753       1.7379       3.9918     
      30  -2.3393      -3.0446       1.3426       4.0675     
      31  -2.5168      -3.3898      0.97051       4.3321     
      32  -2.7002      -3.7628      0.68444       4.6817     
      33  -2.8909      -4.0552      0.58488       5.0144     
      34  -3.1288      -4.4518      0.65326       5.4804     
      35  -3.1704      -4.5368      0.54940       5.5619     
      36  -3.1535      -4.5279      0.45697       5.5367     
      37  -3.3530      -4.8727      0.56108       5.9414     
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=    10                                             
   TIME=    1.0000      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
      38  -3.5566      -5.2190      0.66374       6.3504     
      39  -3.7161      -5.5142      0.81400       6.6992     
      40  -3.8901      -5.8377       1.1156       7.1033     
      41  -4.0133      -6.1401       1.4330       7.4741     
      42  -3.8854      -6.0941       1.5082       7.3830     
      43  -3.7128      -5.8751       1.3488       7.0796     
      44  -3.6112      -5.9100       1.5672       7.1010     
      45  -3.5484      -6.1174       1.9914       7.3471     
      46  -3.4470      -5.7883       1.6549       6.9373     
      47  -3.5580      -5.7688       1.3899       6.9188     
      48  -3.5565      -5.5340      0.97528       6.6502     
      49  -3.3793      -5.1624      0.62458       6.2016     
      50  -3.1029      -4.6256      0.28741       5.5774     
      51  -2.7030      -3.9223     -0.68577E-001  4.7639     
      52  -2.2584      -3.1669     -0.31831       3.9027     
      53  -2.1199      -2.8599     -0.46030       3.5896     
      54  -1.5824      -1.9268     -0.57484       2.5587     
      55 -0.90694     -0.91492     -0.52878       1.3926     
      56 -0.89173     -0.93877     -0.42238       1.3619     
      57 -0.60009     -0.54992     -0.42486      0.91816     
      58   0.0000       0.0000       0.0000       0.0000     
      59 -0.68431     -0.88936     -0.22248       1.1440     
      60 -0.96557      -1.0915     -0.34126       1.4967     
      61  -1.2511      -1.3204     -0.19054       1.8290     
      62  -1.1721     -0.93388      0.49342E-002  1.4987     
      63  -1.0804     -0.75284      0.16980       1.3277     
      64 -0.92305     -0.53501      0.54636       1.1987     
      65 -0.86979     -0.39185      0.52055       1.0868     
      66 -0.69818     -0.21838      0.40882      0.83802     
      67 -0.61766       0.0000      0.68854      0.92498     
      68 -0.54994       0.0000      0.93825       1.0875     
      69 -0.72874       0.0000       1.1072       1.3255     
      70 -0.65189       0.0000       1.3627       1.5106     
      71 -0.74785       0.0000       1.3263       1.5227     
      72 -0.66140       0.0000       1.3139       1.4710     
      73 -0.56191       0.0000       1.2552       1.3753     
      74 -0.28130       0.0000       1.3787       1.4071     
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=    10                                             
   TIME=    1.0000      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
      75 -0.36520       0.0000       1.4055       1.4521     
      76 -0.64623       0.0000       1.3007       1.4524     
      77 -0.72055       0.0000       1.0321       1.2587     
      78 -0.62849       0.0000      0.97835       1.1628     
      79 -0.66927      -2.8249      0.43480       2.9355     
      80 -0.80469      -4.4600      0.13176       4.5339     
      81 -0.77642      -5.5423     -0.11201       5.5975     
      82  -1.0095      -6.2977     -0.33561       6.3870     
      83  -1.2652      -6.8598     -0.53113       6.9957     
      84  -1.5630      -7.2640     -0.69816       7.4630     
      85  -1.6652      -7.8470     -0.96327       8.0794     
      86  -1.7890      -8.5369      -1.2626       8.8132     
      87  -1.9965      -9.1673      -1.5011       9.5016     
      88  -2.0205      -9.4655      -1.6553       9.8193     
      89  -2.2738      -9.6846      -1.7389       10.099     
      90  -2.1867      -9.9812      -1.9426       10.401     
      91  -2.0395      -9.8449      -1.9111       10.234     
      92  -2.2081      -10.367      -2.2594       10.838     
      93  -2.3359      -10.804      -2.6374       11.364     
      94  -2.4129      -11.102      -2.8682       11.718     
      95  -2.3176      -11.686      -3.4927       12.415     
      96   1.5554       0.0000      0.63745       1.6809     
      97   1.7423       0.0000      0.62421       1.8507     
      98   1.8582       0.0000      0.81381       2.0286     
      99   1.9538       0.0000       1.1077       2.2460     
     100   2.0062       0.0000       1.3647       2.4263     
     101   2.2104       0.0000       1.3199       2.5745     
     102   1.9443       0.0000       1.7875       2.6411     
     103   1.8617       0.0000       2.0783       2.7902     
     104   1.7749       0.0000       2.3572       2.9508     
     105   1.6171       0.0000       2.3550       2.8568     
     106   1.2654       0.0000       2.5959       2.8879     
     107  0.99559       0.0000       2.7782       2.9512     
     108  0.87232       0.0000       2.8187       2.9506     
     109  0.66546       0.0000       2.8786       2.9545     
     110  0.51493       0.0000       2.9286       2.9736     
     111  0.35550       0.0000       2.9229       2.9445     
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=    10                                             
   TIME=    1.0000      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     112  0.22395       0.0000       2.8888       2.8974     
     113  0.11102       0.0000       2.8157       2.8179     
     114  0.11429E-001  0.0000       2.7779       2.7779     
     115  0.53979E-001  0.0000       2.7856       2.7861     
     116  0.36162E-001  0.0000       2.7616       2.7618     
     117  0.87304E-001  0.0000       2.7703       2.7717     
     118  0.58718E-001  0.0000       2.7233       2.7240     
     119  0.21800E-001  0.0000       2.7085       2.7086     
     120 -0.52173E-001  0.0000       2.6681       2.6686     
     121 -0.20538       0.0000       2.5815       2.5897     
     122 -0.37982       0.0000       2.5057       2.5343     
     123 -0.48443       0.0000       2.3716       2.4206     
     124 -0.69104       0.0000       2.2117       2.3171     
     125   2.4369      -10.318      -3.0074       11.020     
     126   2.2781      -10.112      -2.7805       10.731     
     127   1.9692      -9.8867      -2.6109       10.414     
     128   2.0902      -9.8384      -2.5543       10.377     
     129   2.3244      -9.9535      -2.6409       10.557     
     130   2.3457      -9.6421      -2.4270       10.216     
     131   2.0528      -9.4823      -2.3015       9.9712     
     132   1.7726      -9.1281      -2.0771       9.5278     
     133   1.6563      -8.5291      -1.7252       8.8580     
     134   1.6314      -7.7309      -1.3668       8.0185     
     135   1.4447      -7.1592      -1.1069       7.3869     
     136   1.4468      -6.5660     -0.82858       6.7744     
     137   1.3968      -5.9456     -0.62564       6.1394     
