
 PRINT U    NODAL SOLUTION PER NODE
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     8                                             
   TIME=   0.80000      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
       1  0.30688      -1.3163     -0.41598       1.4141     
       2 -0.25401      -1.5537     -0.54779       1.6669     
       3  0.15817       0.0000      0.68143E-001 0.17222     
       4  0.17032     -0.17393     -0.77444E-001 0.25545     
       5 -0.11423     -0.35787      0.20120      0.42615     
       6 -0.18061E-001 -2.1244      0.51062       2.1850     
       7 -0.13060       0.0000      0.28863      0.31680     
       8 -0.40699     -0.73797      0.25938      0.88176     
       9 -0.42104     -0.75408      0.26650      0.90384     
      10  0.29763E-001 -1.4265      0.66686       1.5750     
      11 -0.47175     -0.95752      0.48908       1.1741     
      12  0.45235     -0.57984      0.43227      0.85306     
      13 -0.43695     -0.94790      0.61587       1.2119     
      14 -0.41050     -0.95911      0.65682       1.2328     
      15 -0.38368     -0.94858      0.68076       1.2290     
      16 -0.41513     -0.98057      0.66582       1.2558     
      17 -0.39775     -0.97774      0.68112       1.2562     
      18 -0.36655     -0.97885      0.71312       1.2653     
      19 -0.36909      -1.0130      0.73054       1.3023     
      20 -0.35138      -1.0123      0.74483       1.3050     
      21 -0.33469      -1.0288      0.76749       1.3265     
      22 -0.29186      -1.0506      0.80806       1.3572     
      23 -0.12880       0.0000      0.29205      0.31919     
      24 -0.17057       0.0000      0.29088      0.33720     
      25 -0.18418       0.0000      0.32586      0.37431     
      26 -0.24099     -0.12099      0.29954      0.40304     
      27 -0.28668     -0.30156      0.27561      0.49909     
      28 -0.29606     -0.34882      0.23768      0.51558     
      29 -0.28539     -0.34691      0.21723      0.49898     
      30 -0.29241     -0.38057      0.16782      0.50843     
      31 -0.31460     -0.42372      0.12131      0.54151     
      32 -0.33752     -0.47035      0.85555E-001 0.58521     
      33 -0.36136     -0.50690      0.73110E-001 0.62680     
      34 -0.39110     -0.55648      0.81658E-001 0.68505     
      35 -0.39629     -0.56710      0.68676E-001 0.69524     
      36 -0.39418     -0.56598      0.57122E-001 0.69208     
      37 -0.41912     -0.60909      0.70136E-001 0.74268     
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     8                                             
   TIME=   0.80000      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
      38 -0.44457     -0.65237      0.82967E-001 0.79380     
      39 -0.46452     -0.68927      0.10175      0.83739     
      40 -0.48627     -0.72972      0.13945      0.88791     
      41 -0.50166     -0.76752      0.17913      0.93426     
      42 -0.48567     -0.76176      0.18852      0.92287     
      43 -0.46410     -0.73439      0.16860      0.88495     
      44 -0.45140     -0.73875      0.19590      0.88763     
      45 -0.44355     -0.76468      0.24893      0.91839     
      46 -0.43088     -0.72354      0.20686      0.86716     
      47 -0.44474     -0.72110      0.17374      0.86485     
      48 -0.44456     -0.69175      0.12191      0.83127     
      49 -0.42241     -0.64530      0.78073E-001 0.77520     
      50 -0.38787     -0.57820      0.35926E-001 0.69717     
      51 -0.33788     -0.49028     -0.85721E-002 0.59549     
      52 -0.28230     -0.39587     -0.39789E-001 0.48784     
      53 -0.26499     -0.35749     -0.57537E-001 0.44870     
      54 -0.19780     -0.24085     -0.71854E-001 0.31983     
      55 -0.11337     -0.11437     -0.66097E-001 0.17407     
      56 -0.11147     -0.11735     -0.52797E-001 0.17024     
      57 -0.75011E-001-0.68740E-001-0.53107E-001 0.11477     
      58   0.0000       0.0000       0.0000       0.0000     
      59 -0.85539E-001-0.11117     -0.27810E-001 0.14300     
      60 -0.12070     -0.13644     -0.42657E-001 0.18709     
      61 -0.15639     -0.16505     -0.23818E-001 0.22862     
      62 -0.14651     -0.11674      0.61678E-003 0.18733     
      63 -0.13505     -0.94105E-001 0.21225E-001 0.16596     
      64 -0.11538     -0.66876E-001 0.68295E-001 0.14983     
      65 -0.10872     -0.48982E-001 0.65069E-001 0.13585     
      66 -0.87272E-001-0.27298E-001 0.51102E-001 0.10475     
      67 -0.77207E-001  0.0000      0.86067E-001 0.11562     
      68 -0.68742E-001  0.0000      0.11728      0.13594     
      69 -0.91093E-001  0.0000      0.13840      0.16569     
      70 -0.81486E-001  0.0000      0.17033      0.18882     
      71 -0.93481E-001  0.0000      0.16579      0.19033     
      72 -0.82675E-001  0.0000      0.16424      0.18387     
      73 -0.70239E-001  0.0000      0.15690      0.17191     
      74 -0.35162E-001  0.0000      0.17234      0.17589     
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     8                                             
   TIME=   0.80000      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
      75 -0.45649E-001  0.0000      0.17568      0.18152     
      76 -0.80778E-001  0.0000      0.16259      0.18155     
      77 -0.90069E-001  0.0000      0.12901      0.15734     
      78 -0.78561E-001  0.0000      0.12229      0.14535     
      79 -0.83659E-001-0.35312      0.54349E-001 0.36694     
      80 -0.10059     -0.55750      0.16470E-001 0.56674     
      81 -0.97053E-001-0.69278     -0.14001E-001 0.69969     
      82 -0.12618     -0.78722     -0.41952E-001 0.79837     
      83 -0.15815     -0.85748     -0.66391E-001 0.87447     
      84 -0.19538     -0.90800     -0.87270E-001 0.93287     
      85 -0.20814     -0.98088     -0.12041       1.0099     
      86 -0.22362      -1.0671     -0.15783       1.1017     
      87 -0.24956      -1.1459     -0.18764       1.1877     
      88 -0.25257      -1.1832     -0.20692       1.2274     
      89 -0.28423      -1.2106     -0.21736       1.2624     
      90 -0.27334      -1.2477     -0.24283       1.3001     
      91 -0.25494      -1.2306     -0.23889       1.2792     
      92 -0.27601      -1.2959     -0.28243       1.3547     
      93 -0.29198      -1.3505     -0.32967       1.4205     
      94 -0.30161      -1.3878     -0.35852       1.4648     
      95 -0.28970      -1.4607     -0.43659       1.5518     
      96  0.19442       0.0000      0.79682E-001 0.21011     
      97  0.21778       0.0000      0.78026E-001 0.23134     
      98  0.23228       0.0000      0.10173      0.25358     
      99  0.24423       0.0000      0.13847      0.28075     
     100  0.25077       0.0000      0.17058      0.30329     
     101  0.27630       0.0000      0.16498      0.32181     
     102  0.24304       0.0000      0.22344      0.33014     
     103  0.23271       0.0000      0.25978      0.34877     
     104  0.22187       0.0000      0.29465      0.36884     
     105  0.20214       0.0000      0.29438      0.35710     
     106  0.15817       0.0000      0.32449      0.36099     
     107  0.12445       0.0000      0.34727      0.36889     
     108  0.10904       0.0000      0.35233      0.36882     
     109  0.83183E-001  0.0000      0.35982      0.36931     
     110  0.64366E-001  0.0000      0.36608      0.37170     
     111  0.44437E-001  0.0000      0.36537      0.36806     
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     8                                             
   TIME=   0.80000      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     112  0.27994E-001  0.0000      0.36110      0.36218     
     113  0.13878E-001  0.0000      0.35197      0.35224     
     114  0.14286E-002  0.0000      0.34724      0.34724     
     115  0.67473E-002  0.0000      0.34819      0.34826     
     116  0.45203E-002  0.0000      0.34519      0.34522     
     117  0.10913E-001  0.0000      0.34629      0.34646     
     118  0.73397E-002  0.0000      0.34042      0.34050     
     119  0.27250E-002  0.0000      0.33856      0.33857     
     120 -0.65216E-002  0.0000      0.33351      0.33357     
     121 -0.25672E-001  0.0000      0.32269      0.32371     
     122 -0.47477E-001  0.0000      0.31321      0.31679     
     123 -0.60554E-001  0.0000      0.29645      0.30257     
     124 -0.86381E-001  0.0000      0.27646      0.28964     
     125  0.30461      -1.2898     -0.37593       1.3775     
     126  0.28477      -1.2639     -0.34756       1.3414     
     127  0.24615      -1.2358     -0.32636       1.3017     
     128  0.26128      -1.2298     -0.31929       1.2972     
     129  0.29055      -1.2442     -0.33012       1.3196     
     130  0.29321      -1.2053     -0.30338       1.2770     
     131  0.25660      -1.1853     -0.28769       1.2464     
     132  0.22158      -1.1410     -0.25964       1.1910     
     133  0.20703      -1.0661     -0.21566       1.1073     
     134  0.20392     -0.96636     -0.17085       1.0023     
     135  0.18059     -0.89490     -0.13836      0.92337     
     136  0.18085     -0.82075     -0.10357      0.84680     
     137  0.17460     -0.74320     -0.78206E-001 0.76743     
     138  0.13463     -0.77742     -0.91742E-001 0.79430     
     139  0.80575E-001-0.78333     -0.10838      0.79488     
     140  0.30177E-001-0.76215     -0.94092E-001 0.76853     
     141 -0.11117E-001-0.71845     -0.49975E-001 0.72027     
     142 -0.21753E-001-0.67392     -0.20088E-001 0.67457     
     143 -0.45634E-001-0.62062     -0.64089E-003 0.62229     
     144 -0.13569E-002-0.56884     -0.91837E-002 0.56891     
     145  0.61183E-001-0.35930     -0.30730E-001 0.36576     
     146  0.12047       0.0000      0.77683E-001 0.14334     
     147  0.14558       0.0000      0.79731E-001 0.16598     
     148  0.15415       0.0000      0.94761E-001 0.18095     
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=     8                                             
   TIME=   0.80000      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     149  0.16415       0.0000      0.12007      0.20337     
     150  0.16246       0.0000      0.13250      0.20964     
     151  0.14700       0.0000      0.13985      0.20290     
     152  0.13242       0.0000      0.14779      0.19843     
     153  0.10009       0.0000      0.15997      0.18870     
     154  0.81973E-001  0.0000      0.16848      0.18736     
     155  0.74287E-001  0.0000      0.16685      0.18264     
     156  0.84156E-001  0.0000      0.13791      0.16156     
     157  0.81886E-001  0.0000      0.11943      0.14481     
     158  0.92433E-001  0.0000      0.11656      0.14876     
     159  0.11730       0.0000      0.10576      0.15794     
     160  0.13413       0.0000      0.10057      0.16765     
     161 -0.17237      -1.7284     -0.66254       1.8590     
     162 -0.92264E-001 -1.8474     -0.74739       1.9950     
     163 -0.46055E-001 -1.8375     -0.77747       1.9958     
     164 -0.41915E-002 -1.8500     -0.77963       2.0075     
     165  0.42617E-001 -1.8574     -0.78282       2.0160     
     166  0.10436      -1.7619     -0.74078       1.9142     
     167  0.15125      -1.6442     -0.66371       1.7796     
