
 PRINT U    NODAL SOLUTION PER NODE
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=    10                                             
   TIME=    1.0000      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
       1  0.40952      -1.6661     -0.49736       1.7863     
       2 -0.35783      -1.9924     -0.64977       2.1260     
       3  0.22044       0.0000      0.10957      0.24617     
       4  0.20807     -0.18132     -0.86819E-001 0.28932     
       5 -0.10259     -0.38049      0.22981      0.45619     
       6  0.16341      -2.4939      0.33206       2.5213     
       7 -0.16183       0.0000      0.39515      0.42700     
       8 -0.47862     -0.79533      0.30523      0.97714     
       9 -0.49609     -0.81351      0.31276       1.0029     
      10 -0.22731E-001 -1.5849      0.60511       1.6966     
      11 -0.55238      -1.0281      0.54913       1.2898     
      12  0.58515     -0.66162      0.55682       1.0441     
      13 -0.55254      -1.0775      0.75872       1.4290     
      14 -0.51958      -1.0907      0.80926       1.4542     
      15 -0.48661      -1.0824      0.84281       1.4556     
      16 -0.52474      -1.1120      0.81723       1.4764     
      17 -0.50341      -1.1112      0.83782       1.4799     
      18 -0.46459      -1.1152      0.87951       1.4944     
      19 -0.46632      -1.1498      0.89447       1.5295     
      20 -0.44411      -1.1509      0.91363       1.5351     
      21 -0.42230      -1.1692      0.93981       1.5584     
      22 -0.36733      -1.1943      0.98981       1.5940     
      23 -0.15919       0.0000      0.39830      0.42893     
      24 -0.20564       0.0000      0.39192      0.44259     
      25 -0.22277       0.0000      0.43222      0.48626     
      26 -0.29021     -0.14009      0.40188      0.51513     
      27 -0.35491     -0.35455      0.37368      0.62554     
      28 -0.36817     -0.41042      0.32690      0.64098     
      29 -0.35476     -0.40878      0.30280      0.62020     
      30 -0.36676     -0.44696      0.24208      0.62681     
      31 -0.39631     -0.49558      0.18267      0.66032     
      32 -0.42599     -0.54807      0.13578      0.70731     
      33 -0.45550     -0.58773      0.11626      0.75261     
      34 -0.49225     -0.64216      0.12348      0.81849     
      35 -0.49800     -0.65228      0.10581      0.82745     
      36 -0.49519     -0.65028      0.90702E-001 0.82238     
      37 -0.52495     -0.69611      0.10285      0.87790     
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=    10                                             
   TIME=    1.0000      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
      38 -0.55533     -0.74084      0.11567      0.93307     
      39 -0.57776     -0.77785      0.13578      0.97842     
      40 -0.60152     -0.81810      0.17753       1.0308     
      41 -0.61686     -0.85443      0.22030       1.0766     
      42 -0.59377     -0.84250      0.22986       1.0560     
      43 -0.56632     -0.81097      0.20742       1.0106     
      44 -0.54549     -0.80864      0.23737       1.0039     
      45 -0.52774     -0.82955      0.29431       1.0263     
      46 -0.51683     -0.78737      0.24954      0.97433     
      47 -0.53964     -0.79235      0.21323      0.98209     
      48 -0.54491     -0.76840      0.15550      0.95475     
      49 -0.52137     -0.72188      0.10612      0.89677     
      50 -0.48126     -0.65136      0.56275E-001 0.81182     
      51 -0.42098     -0.55629      0.36556E-002 0.69764     
      52 -0.35242     -0.44997     -0.35811E-001 0.57268     
      53 -0.33149     -0.40830     -0.57841E-001 0.52909     
      54 -0.24640     -0.27481     -0.79228E-001 0.37751     
      55 -0.13707     -0.12873     -0.77209E-001 0.20328     
      56 -0.13575     -0.13344     -0.60908E-001 0.19986     
      57 -0.89410E-001-0.76980E-001-0.59952E-001 0.13234     
      58   0.0000       0.0000       0.0000       0.0000     
      59 -0.10854     -0.12685     -0.27372E-001 0.16918     
      60 -0.15579     -0.15608     -0.40274E-001 0.22417     
      61 -0.20365     -0.19357     -0.99561E-002 0.28114     
      62 -0.19261     -0.13770      0.18077E-001 0.23746     
      63 -0.17974     -0.11328      0.47920E-001 0.21780     
      64 -0.15812     -0.81702E-001 0.10961      0.20902     
      65 -0.14948     -0.60460E-001 0.10166      0.19061     
      66 -0.11923     -0.34701E-001 0.78776E-001 0.14705     
      67 -0.10823       0.0000      0.12513      0.16544     
      68 -0.96280E-001  0.0000      0.17090      0.19615     
      69 -0.12186       0.0000      0.20477      0.23829     
      70 -0.10631       0.0000      0.25227      0.27376     
      71 -0.11708       0.0000      0.25440      0.28005     
      72 -0.10029       0.0000      0.25495      0.27397     
      73 -0.81290E-001  0.0000      0.24961      0.26251     
      74 -0.37524E-001  0.0000      0.27380      0.27636     
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=    10                                             
   TIME=    1.0000      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
      75 -0.50009E-001  0.0000      0.28089      0.28531     
      76 -0.85373E-001  0.0000      0.27628      0.28917     
      77 -0.90810E-001  0.0000      0.25317      0.26896     
      78 -0.70896E-001  0.0000      0.27256      0.28163     
      79 -0.80652E-001-0.47273      0.19007      0.51585     
      80 -0.10563     -0.74379      0.12761      0.76201     
      81 -0.10772     -0.92558      0.65110E-001 0.93410     
      82 -0.14793      -1.0467      0.15073E-001  1.0572     
      83 -0.19588      -1.1338     -0.28381E-001  1.1510     
      84 -0.25059      -1.1917     -0.65347E-001  1.2195     
      85 -0.27088      -1.2823     -0.11019       1.3152     
      86 -0.29487      -1.3898     -0.15960       1.4297     
      87 -0.33240      -1.4852     -0.19693       1.5346     
      88 -0.33769      -1.5334     -0.22023       1.5855     
      89 -0.38155      -1.5607     -0.23247       1.6234     
      90 -0.36823      -1.6128     -0.26406       1.6753     
      91 -0.34298      -1.5957     -0.25992       1.6527     
      92 -0.37417      -1.6757     -0.31368       1.7454     
      93 -0.39877      -1.7400     -0.37215       1.8235     
      94 -0.41335      -1.7802     -0.40736       1.8724     
      95 -0.40207      -1.8732     -0.50634       1.9816     
      96  0.26684       0.0000      0.12789      0.29590     
      97  0.29494       0.0000      0.12858      0.32175     
      98  0.31172       0.0000      0.15974      0.35027     
      99  0.32817       0.0000      0.20621      0.38758     
     100  0.33516       0.0000      0.24576      0.41561     
     101  0.36488       0.0000      0.23754      0.43539     
     102  0.32648       0.0000      0.31100      0.45090     
     103  0.31198       0.0000      0.35625      0.47354     
     104  0.29561       0.0000      0.40024      0.49758     
     105  0.26999       0.0000      0.40134      0.48370     
     106  0.21399       0.0000      0.43906      0.48844     
     107  0.17153       0.0000      0.46920      0.49957     
     108  0.15047       0.0000      0.47458      0.49786     
     109  0.11753       0.0000      0.48560      0.49962     
     110  0.92092E-001  0.0000      0.49158      0.50013     
     111  0.65675E-001  0.0000      0.49270      0.49706     
 
  ***** POST1 NODAL DEGREE OF FREEDOM LISTING *****                            
 
  LOAD STEP=     1  SUBSTEP=    10                                             
   TIME=    1.0000      LOAD CASE=   0                                         
 
  THE FOLLOWING DEGREE OF FREEDOM RESULTS ARE IN THE GLOBAL COORDINATE SYSTEM  
 
    NODE       UX           UY           UZ           USUM  
     112  0.43945E-001  0.0000      0.48840      0.49037     
     113  0.24913E-001  0.0000      0.47693      0.47758     
     114  0.79604E-002  0.0000      0.47096      0.47103     
     115  0.15029E-001  0.0000      0.47243      0.47267     
     116  0.11531E-001  0.0000      0.46914      0.46929     
     117  0.19758E-001  0.0000      0.47110      0.47152     
     118  0.14450E-001  0.0000      0.46397      0.46420     
     119  0.76736E-002  0.0000      0.46204      0.46211     
     120 -0.48910E-002  0.0000      0.45556      0.45559     
     121 -0.30241E-001  0.0000      0.44111      0.44215     
     122 -0.58381E-001  0.0000      0.42844      0.43240     
     123 -0.76255E-001  0.0000      0.40750      0.41458     
     124 -0.10884       0.0000      0.38305      0.39821     
     125  0.40765      -1.6400     -0.44602       1.7478     
     126  0.38238      -1.6160     -0.41055       1.7106     
     127  0.33191      -1.5890     -0.38304       1.6679     
     128  0.35135      -1.5769     -0.37420       1.6583     
     129  0.38919      -1.5879     -0.38838       1.6804     
     130  0.39205      -1.5359     -0.35508       1.6245     
     131  0.34482      -1.5199     -0.33441       1.5940     
